Links,DistNames,DistNotes,DistRate
https://www.connosr.com/ardbeg-scotch-whisky,Ardbeg,"c(""peat, smoke, vanilla"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: smoke, peat, vanilla"", ""Common tags: sherry, oak, vanilla"", ""Common tags: honey, smoke, peat"", ""Common tags: smoke, peat, pepper"", ""Common tags: peat, smoke, citrus"", ""Common tags: sherry, chocolate, oak"", ""Common tags: vanilla, honey, salt"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, vanilla, smoke"", ""Common tags: vanilla, honey, cinnamon"", ""Common tags: sherry, vanilla, oak"", 
""Common tags: sherry, vanilla, caramel"", ""Common tags: smoke, peat, pepper"", ""Common tags: honey, vanilla, oak"", ""Common tags: vanilla, sherry, light"", ""Common tags: sherry, citrus, toffee"", ""Common tags: vanilla, peat, honey"", ""Common tags: honey, vanilla, citrus"", ""Common tags: smoke, sherry, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: vanilla, honey, citrus"", ""Common tags: grapefruit, ginger, honey"", ""Common tags: vanilla, honey, caramel"", ""Common tags: peat, smoke, vanilla"", ""Common tags: smoke, peat, brine"", 
""Common tags: vanilla, orange-peel, tea"", ""Common tags: peat, smoke, lemon"", ""Common tags: vanilla, salt, peat"", ""Common tags: pepper, honey, light"", ""Common tags: vanilla, citrus, sherry"", ""Common tags: oak, honey, vanilla"", ""Common tags: toffee, vanilla, caramel"", ""Common tags: citrus, light, vanilla"", ""Common tags: sherry, smoke, raisins"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: honey, apples, oily"", ""Common tags: peat, smoke, rubber"", ""Common tags: sherry, caramel, orange"", 
""Common tags: raisins, lemon"", ""Common tags: "", ""Common tags: smoke, vanilla, peat"", ""Common tags: oak, salt, peat"", ""Common tags: light, pineapple, heather"", ""Common tags: raisins, chocolate, oak"", ""Common tags: honey, vanilla, citrus"", ""Common tags: complex, creamy, light"", ""Common tags: honey, vanilla, pears"", ""Common tags: aniseed, medium-bodied, pineapple"", ""Common tags: peat, floral, sweet"", ""Common tags: honey, lemon, light"", ""Common tags: vanilla, malt, oily"", ""Common tags: vanilla, light, honey"", 
""Common tags: citrus, vanilla, acid"", ""Common tags: vanilla, spices"", ""Common tags: sweet, spices, sherry"", ""Common tags: "", ""Common tags: vanilla, grapefruit, oak"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: honey, oak, citrus"", ""Common tags: light, spicy, mint"", ""Common tags: oily, honey"", ""Common tags: spices, peat, vanilla"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", ""Common tags: "", ""Common tags: apples"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", 
""Common tags: "", ""Common tags: pepper, coffee, oak"", ""Common tags: sherry, vanilla, orange"", ""Common tags: peat, smoke, vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: smoke, pineapple, citrus"", ""Common tags: lime, pepper, oranges"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: cereal"", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: gypsum, light, pear"", ""Common tags: lemon"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: "", 
""Common tags: "", ""Common tags: smoke, honey, peat"", ""Common tags: "", ""Common tags: vanilla, light, honey"", ""Common tags: oak, apples"", ""Common tags: honey, peat, smoke"", ""Common tags: vanilla, coffee, oak"", ""Common tags: vanilla, grass, apples"", ""Common tags: honey, light, oak"", ""Common tags: peat, earth, smoke"", ""Common tags: mint, pepper, oak"", ""Common tags: vanilla, oak, apple"", ""Common tags: peat, smoke, nuts"", ""Common tags: vanilla, light, spice"", ""Common tags: vanilla, citrus, oak"", ""Common tags: pear, caramel, light"", 
""Common tags: vanilla, honey"", ""Common tags: honey, light, heather"", ""Common tags: honey, vanilla, creamy"", ""Common tags: peat, honey, licorice"", ""Common tags: ginger, honey, caramel"", ""Common tags: sweet"", ""Common tags: "", ""Common tags: honey, smoke, salt"", ""Common tags: peat, citrus, smoke"", ""Common tags: citrus, peat, smoke"", ""Common tags: "", ""Common tags: pepper, fruity, cinnamon"", ""Common tags: light"", ""Common tags: salt, light, pepper"", ""Common tags: peat, honey, tobacco"", ""Common tags: honey, citrus, light"", 
""Common tags: peat, medium, honey"", ""Common tags: "", ""Common tags: "", ""Common tags: fruity, sweet, light"", ""Common tags: honey, fruity, syrupy"", ""Common tags: honey, spice, sherry"", ""Common tags: vanilla, light, oak"", ""Common tags: vanilla, smoke, citrus"", ""Common tags: malt"", ""Common tags: citrus, vanilla, light"", ""Common tags: vanilla, honey, peat"", ""Common tags: light, honey, floral"", ""Common tags: caramel, light, tobacco"", ""Common tags: oak, cinnamon, malt"", ""Common tags: light, lemon"", ""Common tags: honey, light, vanilla"", 
""Common tags: peat"", ""Common tags: pepper, vanilla, apples"", ""Common tags: "", ""Common tags: sweet, honey, light"", ""Common tags: vanilla, spices, honey"", ""Common tags: oak, leather, lemon"", ""Common tags: "", ""Common tags: honey, iodine, peat"", ""Common tags: vanilla, citrus, oak"", ""Common tags: honey, light, chocolate"", ""Common tags: smoke, peat, light"", ""Common tags: peat, malt, wheat"", ""Common tags: light, lemon, honey"", ""Common tags: "", ""Common tags: light, honey, sweet"", ""Common tags: vanilla, light, honey"", 
""Common tags: caramel, light, smoke"", ""Common tags: light, oak, sweet"", ""Common tags: peat, smoke, malt"", ""Common tags: vanilla, honey, light"", ""Common tags: honey, vanilla, sweet"", ""Common tags: "", ""Common tags: caramel, light, nutmeg"", ""Common tags: peat, toffee, smoke"", ""Common tags: "", ""Common tags: honey, almond, medium"", ""Common tags: honey, creamy, banana"", ""Common tags: "", ""Common tags: citrus"", ""Common tags: vanilla, citrus, orange"", ""Common tags: "", ""Common tags: light, sherry, simple"", 
""Common tags: light, vanilla, honey"", ""Common tags: light, honey, lemon"", ""Common tags: light, smoke, citrus"", ""Common tags: citrus, spicy, caramel"", ""Common tags: "", ""Common tags: "", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "")",88.2
https://www.connosr.com/laphroaig-scotch-whisky,Laphroaig,"c(""peat, smoke, vanilla"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: smoke, peat, vanilla"", ""Common tags: sherry, oak, vanilla"", ""Common tags: honey, smoke, peat"", ""Common tags: smoke, peat, pepper"", ""Common tags: peat, smoke, citrus"", ""Common tags: sherry, chocolate, oak"", ""Common tags: vanilla, honey, salt"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, vanilla, smoke"", ""Common tags: vanilla, honey, cinnamon"", ""Common tags: sherry, vanilla, oak"", 
""Common tags: sherry, vanilla, caramel"", ""Common tags: smoke, peat, pepper"", ""Common tags: honey, vanilla, oak"", ""Common tags: vanilla, sherry, light"", ""Common tags: sherry, citrus, toffee"", ""Common tags: vanilla, peat, honey"", ""Common tags: honey, vanilla, citrus"", ""Common tags: smoke, sherry, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: vanilla, honey, citrus"", ""Common tags: grapefruit, ginger, honey"", ""Common tags: vanilla, honey, caramel"", ""Common tags: peat, smoke, vanilla"", ""Common tags: smoke, peat, brine"", 
""Common tags: vanilla, orange-peel, tea"", ""Common tags: peat, smoke, lemon"", ""Common tags: vanilla, salt, peat"", ""Common tags: pepper, honey, light"", ""Common tags: vanilla, citrus, sherry"", ""Common tags: oak, honey, vanilla"", ""Common tags: toffee, vanilla, caramel"", ""Common tags: citrus, light, vanilla"", ""Common tags: sherry, smoke, raisins"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: honey, apples, oily"", ""Common tags: peat, smoke, rubber"", ""Common tags: sherry, caramel, orange"", 
""Common tags: raisins, lemon"", ""Common tags: "", ""Common tags: smoke, vanilla, peat"", ""Common tags: oak, salt, peat"", ""Common tags: light, pineapple, heather"", ""Common tags: raisins, chocolate, oak"", ""Common tags: honey, vanilla, citrus"", ""Common tags: complex, creamy, light"", ""Common tags: honey, vanilla, pears"", ""Common tags: aniseed, medium-bodied, pineapple"", ""Common tags: peat, floral, sweet"", ""Common tags: honey, lemon, light"", ""Common tags: vanilla, malt, oily"", ""Common tags: vanilla, light, honey"", 
""Common tags: citrus, vanilla, acid"", ""Common tags: vanilla, spices"", ""Common tags: sweet, spices, sherry"", ""Common tags: "", ""Common tags: vanilla, grapefruit, oak"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: honey, oak, citrus"", ""Common tags: light, spicy, mint"", ""Common tags: oily, honey"", ""Common tags: spices, peat, vanilla"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", ""Common tags: "", ""Common tags: apples"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", 
""Common tags: "", ""Common tags: pepper, coffee, oak"", ""Common tags: sherry, vanilla, orange"", ""Common tags: peat, smoke, vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: smoke, pineapple, citrus"", ""Common tags: lime, pepper, oranges"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: cereal"", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: gypsum, light, pear"", ""Common tags: lemon"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: "", 
""Common tags: "", ""Common tags: smoke, honey, peat"", ""Common tags: "", ""Common tags: vanilla, light, honey"", ""Common tags: oak, apples"", ""Common tags: honey, peat, smoke"", ""Common tags: vanilla, coffee, oak"", ""Common tags: vanilla, grass, apples"", ""Common tags: honey, light, oak"", ""Common tags: peat, earth, smoke"", ""Common tags: mint, pepper, oak"", ""Common tags: vanilla, oak, apple"", ""Common tags: peat, smoke, nuts"", ""Common tags: vanilla, light, spice"", ""Common tags: vanilla, citrus, oak"", ""Common tags: pear, caramel, light"", 
""Common tags: vanilla, honey"", ""Common tags: honey, light, heather"", ""Common tags: honey, vanilla, creamy"", ""Common tags: peat, honey, licorice"", ""Common tags: ginger, honey, caramel"", ""Common tags: sweet"", ""Common tags: "", ""Common tags: honey, smoke, salt"", ""Common tags: peat, citrus, smoke"", ""Common tags: citrus, peat, smoke"", ""Common tags: "", ""Common tags: pepper, fruity, cinnamon"", ""Common tags: light"", ""Common tags: salt, light, pepper"", ""Common tags: peat, honey, tobacco"", ""Common tags: honey, citrus, light"", 
""Common tags: peat, medium, honey"", ""Common tags: "", ""Common tags: "", ""Common tags: fruity, sweet, light"", ""Common tags: honey, fruity, syrupy"", ""Common tags: honey, spice, sherry"", ""Common tags: vanilla, light, oak"", ""Common tags: vanilla, smoke, citrus"", ""Common tags: malt"", ""Common tags: citrus, vanilla, light"", ""Common tags: vanilla, honey, peat"", ""Common tags: light, honey, floral"", ""Common tags: caramel, light, tobacco"", ""Common tags: oak, cinnamon, malt"", ""Common tags: light, lemon"", ""Common tags: honey, light, vanilla"", 
""Common tags: peat"", ""Common tags: pepper, vanilla, apples"", ""Common tags: "", ""Common tags: sweet, honey, light"", ""Common tags: vanilla, spices, honey"", ""Common tags: oak, leather, lemon"", ""Common tags: "", ""Common tags: honey, iodine, peat"", ""Common tags: vanilla, citrus, oak"", ""Common tags: honey, light, chocolate"", ""Common tags: smoke, peat, light"", ""Common tags: peat, malt, wheat"", ""Common tags: light, lemon, honey"", ""Common tags: "", ""Common tags: light, honey, sweet"", ""Common tags: vanilla, light, honey"", 
""Common tags: caramel, light, smoke"", ""Common tags: light, oak, sweet"", ""Common tags: peat, smoke, malt"", ""Common tags: vanilla, honey, light"", ""Common tags: honey, vanilla, sweet"", ""Common tags: "", ""Common tags: caramel, light, nutmeg"", ""Common tags: peat, toffee, smoke"", ""Common tags: "", ""Common tags: honey, almond, medium"", ""Common tags: honey, creamy, banana"", ""Common tags: "", ""Common tags: citrus"", ""Common tags: vanilla, citrus, orange"", ""Common tags: "", ""Common tags: light, sherry, simple"", 
""Common tags: light, vanilla, honey"", ""Common tags: light, honey, lemon"", ""Common tags: light, smoke, citrus"", ""Common tags: citrus, spicy, caramel"", ""Common tags: "", ""Common tags: "", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "")",87.3
https://www.connosr.com/lagavulin-scotch-whisky,Lagavulin,"c(""peat, smoke, vanilla"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: smoke, peat, vanilla"", ""Common tags: sherry, oak, vanilla"", ""Common tags: honey, smoke, peat"", ""Common tags: smoke, peat, pepper"", ""Common tags: peat, smoke, citrus"", ""Common tags: sherry, chocolate, oak"", ""Common tags: vanilla, honey, salt"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, vanilla, smoke"", ""Common tags: vanilla, honey, cinnamon"", ""Common tags: sherry, vanilla, oak"", 
""Common tags: sherry, vanilla, caramel"", ""Common tags: smoke, peat, pepper"", ""Common tags: honey, vanilla, oak"", ""Common tags: vanilla, sherry, light"", ""Common tags: sherry, citrus, toffee"", ""Common tags: vanilla, peat, honey"", ""Common tags: honey, vanilla, citrus"", ""Common tags: smoke, sherry, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: vanilla, honey, citrus"", ""Common tags: grapefruit, ginger, honey"", ""Common tags: vanilla, honey, caramel"", ""Common tags: peat, smoke, vanilla"", ""Common tags: smoke, peat, brine"", 
""Common tags: vanilla, orange-peel, tea"", ""Common tags: peat, smoke, lemon"", ""Common tags: vanilla, salt, peat"", ""Common tags: pepper, honey, light"", ""Common tags: vanilla, citrus, sherry"", ""Common tags: oak, honey, vanilla"", ""Common tags: toffee, vanilla, caramel"", ""Common tags: citrus, light, vanilla"", ""Common tags: sherry, smoke, raisins"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: honey, apples, oily"", ""Common tags: peat, smoke, rubber"", ""Common tags: sherry, caramel, orange"", 
""Common tags: raisins, lemon"", ""Common tags: "", ""Common tags: smoke, vanilla, peat"", ""Common tags: oak, salt, peat"", ""Common tags: light, pineapple, heather"", ""Common tags: raisins, chocolate, oak"", ""Common tags: honey, vanilla, citrus"", ""Common tags: complex, creamy, light"", ""Common tags: honey, vanilla, pears"", ""Common tags: aniseed, medium-bodied, pineapple"", ""Common tags: peat, floral, sweet"", ""Common tags: honey, lemon, light"", ""Common tags: vanilla, malt, oily"", ""Common tags: vanilla, light, honey"", 
""Common tags: citrus, vanilla, acid"", ""Common tags: vanilla, spices"", ""Common tags: sweet, spices, sherry"", ""Common tags: "", ""Common tags: vanilla, grapefruit, oak"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: honey, oak, citrus"", ""Common tags: light, spicy, mint"", ""Common tags: oily, honey"", ""Common tags: spices, peat, vanilla"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", ""Common tags: "", ""Common tags: apples"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", 
""Common tags: "", ""Common tags: pepper, coffee, oak"", ""Common tags: sherry, vanilla, orange"", ""Common tags: peat, smoke, vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: smoke, pineapple, citrus"", ""Common tags: lime, pepper, oranges"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: cereal"", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: gypsum, light, pear"", ""Common tags: lemon"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: "", 
""Common tags: "", ""Common tags: smoke, honey, peat"", ""Common tags: "", ""Common tags: vanilla, light, honey"", ""Common tags: oak, apples"", ""Common tags: honey, peat, smoke"", ""Common tags: vanilla, coffee, oak"", ""Common tags: vanilla, grass, apples"", ""Common tags: honey, light, oak"", ""Common tags: peat, earth, smoke"", ""Common tags: mint, pepper, oak"", ""Common tags: vanilla, oak, apple"", ""Common tags: peat, smoke, nuts"", ""Common tags: vanilla, light, spice"", ""Common tags: vanilla, citrus, oak"", ""Common tags: pear, caramel, light"", 
""Common tags: vanilla, honey"", ""Common tags: honey, light, heather"", ""Common tags: honey, vanilla, creamy"", ""Common tags: peat, honey, licorice"", ""Common tags: ginger, honey, caramel"", ""Common tags: sweet"", ""Common tags: "", ""Common tags: honey, smoke, salt"", ""Common tags: peat, citrus, smoke"", ""Common tags: citrus, peat, smoke"", ""Common tags: "", ""Common tags: pepper, fruity, cinnamon"", ""Common tags: light"", ""Common tags: salt, light, pepper"", ""Common tags: peat, honey, tobacco"", ""Common tags: honey, citrus, light"", 
""Common tags: peat, medium, honey"", ""Common tags: "", ""Common tags: "", ""Common tags: fruity, sweet, light"", ""Common tags: honey, fruity, syrupy"", ""Common tags: honey, spice, sherry"", ""Common tags: vanilla, light, oak"", ""Common tags: vanilla, smoke, citrus"", ""Common tags: malt"", ""Common tags: citrus, vanilla, light"", ""Common tags: vanilla, honey, peat"", ""Common tags: light, honey, floral"", ""Common tags: caramel, light, tobacco"", ""Common tags: oak, cinnamon, malt"", ""Common tags: light, lemon"", ""Common tags: honey, light, vanilla"", 
""Common tags: peat"", ""Common tags: pepper, vanilla, apples"", ""Common tags: "", ""Common tags: sweet, honey, light"", ""Common tags: vanilla, spices, honey"", ""Common tags: oak, leather, lemon"", ""Common tags: "", ""Common tags: honey, iodine, peat"", ""Common tags: vanilla, citrus, oak"", ""Common tags: honey, light, chocolate"", ""Common tags: smoke, peat, light"", ""Common tags: peat, malt, wheat"", ""Common tags: light, lemon, honey"", ""Common tags: "", ""Common tags: light, honey, sweet"", ""Common tags: vanilla, light, honey"", 
""Common tags: caramel, light, smoke"", ""Common tags: light, oak, sweet"", ""Common tags: peat, smoke, malt"", ""Common tags: vanilla, honey, light"", ""Common tags: honey, vanilla, sweet"", ""Common tags: "", ""Common tags: caramel, light, nutmeg"", ""Common tags: peat, toffee, smoke"", ""Common tags: "", ""Common tags: honey, almond, medium"", ""Common tags: honey, creamy, banana"", ""Common tags: "", ""Common tags: citrus"", ""Common tags: vanilla, citrus, orange"", ""Common tags: "", ""Common tags: light, sherry, simple"", 
""Common tags: light, vanilla, honey"", ""Common tags: light, honey, lemon"", ""Common tags: light, smoke, citrus"", ""Common tags: citrus, spicy, caramel"", ""Common tags: "", ""Common tags: "", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "")",89.6
https://www.connosr.com/springbank-scotch-whisky,Springbank,"c(""peat, smoke, vanilla"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: smoke, peat, vanilla"", ""Common tags: sherry, oak, vanilla"", ""Common tags: honey, smoke, peat"", ""Common tags: smoke, peat, pepper"", ""Common tags: peat, smoke, citrus"", ""Common tags: sherry, chocolate, oak"", ""Common tags: vanilla, honey, salt"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, vanilla, smoke"", ""Common tags: vanilla, honey, cinnamon"", ""Common tags: sherry, vanilla, oak"", 
""Common tags: sherry, vanilla, caramel"", ""Common tags: smoke, peat, pepper"", ""Common tags: honey, vanilla, oak"", ""Common tags: vanilla, sherry, light"", ""Common tags: sherry, citrus, toffee"", ""Common tags: vanilla, peat, honey"", ""Common tags: honey, vanilla, citrus"", ""Common tags: smoke, sherry, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: vanilla, honey, citrus"", ""Common tags: grapefruit, ginger, honey"", ""Common tags: vanilla, honey, caramel"", ""Common tags: peat, smoke, vanilla"", ""Common tags: smoke, peat, brine"", 
""Common tags: vanilla, orange-peel, tea"", ""Common tags: peat, smoke, lemon"", ""Common tags: vanilla, salt, peat"", ""Common tags: pepper, honey, light"", ""Common tags: vanilla, citrus, sherry"", ""Common tags: oak, honey, vanilla"", ""Common tags: toffee, vanilla, caramel"", ""Common tags: citrus, light, vanilla"", ""Common tags: sherry, smoke, raisins"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: honey, apples, oily"", ""Common tags: peat, smoke, rubber"", ""Common tags: sherry, caramel, orange"", 
""Common tags: raisins, lemon"", ""Common tags: "", ""Common tags: smoke, vanilla, peat"", ""Common tags: oak, salt, peat"", ""Common tags: light, pineapple, heather"", ""Common tags: raisins, chocolate, oak"", ""Common tags: honey, vanilla, citrus"", ""Common tags: complex, creamy, light"", ""Common tags: honey, vanilla, pears"", ""Common tags: aniseed, medium-bodied, pineapple"", ""Common tags: peat, floral, sweet"", ""Common tags: honey, lemon, light"", ""Common tags: vanilla, malt, oily"", ""Common tags: vanilla, light, honey"", 
""Common tags: citrus, vanilla, acid"", ""Common tags: vanilla, spices"", ""Common tags: sweet, spices, sherry"", ""Common tags: "", ""Common tags: vanilla, grapefruit, oak"", ""Common tags: peat, smoke, vanilla"", ""Common tags: peat, smoke, brine"", ""Common tags: honey, oak, citrus"", ""Common tags: light, spicy, mint"", ""Common tags: oily, honey"", ""Common tags: spices, peat, vanilla"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", ""Common tags: "", ""Common tags: apples"", ""Common tags: "", ""Common tags: vanilla, citrus, light"", 
""Common tags: "", ""Common tags: pepper, coffee, oak"", ""Common tags: sherry, vanilla, orange"", ""Common tags: peat, smoke, vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: smoke, pineapple, citrus"", ""Common tags: lime, pepper, oranges"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: cereal"", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: gypsum, light, pear"", ""Common tags: lemon"", ""Common tags: vanilla, light, oak"", ""Common tags: "", ""Common tags: "", 
""Common tags: "", ""Common tags: smoke, honey, peat"", ""Common tags: "", ""Common tags: vanilla, light, honey"", ""Common tags: oak, apples"", ""Common tags: honey, peat, smoke"", ""Common tags: vanilla, coffee, oak"", ""Common tags: vanilla, grass, apples"", ""Common tags: honey, light, oak"", ""Common tags: peat, earth, smoke"", ""Common tags: mint, pepper, oak"", ""Common tags: vanilla, oak, apple"", ""Common tags: peat, smoke, nuts"", ""Common tags: vanilla, light, spice"", ""Common tags: vanilla, citrus, oak"", ""Common tags: pear, caramel, light"", 
""Common tags: vanilla, honey"", ""Common tags: honey, light, heather"", ""Common tags: honey, vanilla, creamy"", ""Common tags: peat, honey, licorice"", ""Common tags: ginger, honey, caramel"", ""Common tags: sweet"", ""Common tags: "", ""Common tags: honey, smoke, salt"", ""Common tags: peat, citrus, smoke"", ""Common tags: citrus, peat, smoke"", ""Common tags: "", ""Common tags: pepper, fruity, cinnamon"", ""Common tags: light"", ""Common tags: salt, light, pepper"", ""Common tags: peat, honey, tobacco"", ""Common tags: honey, citrus, light"", 
""Common tags: peat, medium, honey"", ""Common tags: "", ""Common tags: "", ""Common tags: fruity, sweet, light"", ""Common tags: honey, fruity, syrupy"", ""Common tags: honey, spice, sherry"", ""Common tags: vanilla, light, oak"", ""Common tags: vanilla, smoke, citrus"", ""Common tags: malt"", ""Common tags: citrus, vanilla, light"", ""Common tags: vanilla, honey, peat"", ""Common tags: light, honey, floral"", ""Common tags: caramel, light, tobacco"", ""Common tags: oak, cinnamon, malt"", ""Common tags: light, lemon"", ""Common tags: honey, light, vanilla"", 
""Common tags: peat"", ""Common tags: pepper, vanilla, apples"", ""Common tags: "", ""Common tags: sweet, honey, light"", ""Common tags: vanilla, spices, honey"", ""Common tags: oak, leather, lemon"", ""Common tags: "", ""Common tags: honey, iodine, peat"", ""Common tags: vanilla, citrus, oak"", ""Common tags: honey, light, chocolate"", ""Common tags: smoke, peat, light"", ""Common tags: peat, malt, wheat"", ""Common tags: light, lemon, honey"", ""Common tags: "", ""Common tags: light, honey, sweet"", ""Common tags: vanilla, light, honey"", 
""Common tags: caramel, light, smoke"", ""Common tags: light, oak, sweet"", ""Common tags: peat, smoke, malt"", ""Common tags: vanilla, honey, light"", ""Common tags: honey, vanilla, sweet"", ""Common tags: "", ""Common tags: caramel, light, nutmeg"", ""Common tags: peat, toffee, smoke"", ""Common tags: "", ""Common tags: honey, almond, medium"", ""Common tags: honey, creamy, banana"", ""Common tags: "", ""Common tags: citrus"", ""Common tags: vanilla, citrus, orange"", ""Common tags: "", ""Common tags: light, sherry, simple"", 
""Common tags: light, vanilla, honey"", ""Common tags: light, honey, lemon"", ""Common tags: light, smoke, citrus"", ""Common tags: citrus, spicy, caramel"", ""Common tags: "", ""Common tags: "", ""Common tags: vanilla"", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "", ""Common tags: "")",86.8
